id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,fb_ads_active,fb_ads_creative_count,fb_ads_earliest_seen,google_ads_active,google_ads_creative_count,google_ads_days_active,google_ads_advertiser_name,priority,priority_score,created_at,top_pain_review
58,2,Bespoke Smile London,Cosmetic dentistry / implant clinics,,,"2 Upper Wimpole St, London, W1G 6LD",https://bespokesmile.co.uk/,bespokesmile.co.uk,01628 488538,ChIJU_wUe9EadkgR1QMtY2lfqD8,5.0,112,"SHAH, Savan Kalpesh",14024501,0,1,50,1752562800,,,,,B,40,2026-08-09T10:14:39.212368+00:00,
93,2,"Blanche Smile Studio - General, Implant & Cosmetic Dentistry W1G 7BY",Cosmetic dentistry / implant clinics,,,"33 Weymouth St, London, W1G 7BY",https://www.blanchesmilestudio.co.uk/,blanchesmilestudio.co.uk,020 7580 4808,ChIJze1UpdYadkgR9WpEKzRbk1o,5.0,105,"KAUS, Thomas, Dr",08750842,0,1,1,,,,,,B,40,2026-08-09T10:14:39.214585+00:00,
94,2,Mansion House Dental Practice,Cosmetic dentistry / implant clinics,,,"1st Floor, ALBERT BUILDINGS, Rooms 4-6, 49 Queen Victoria St, London EC4N 4SA",https://www.mansionhousedental.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,mansionhousedental.co.uk,020 7248 2713,ChIJ__-_eFQDdkgRc_dLJk8mNW4,4.9,117,"ABBASI, Qasim Jamil, Dr",08696430,0,1,10,1765440000,,,,,B,40,2026-08-09T10:14:39.214688+00:00,
28,2,Norton Implants - Dental Implants Specialist,Cosmetic dentistry / implant clinics,,,"104 Harley St, London, W1G 7JD",https://nortonimplants.com/,nortonimplants.com,020 7486 9229,ChIJxaT_RtEadkgRqb18EuR9kNc,4.9,97,"NORTON, Michael Robert, Dr",07193336,0,1,1,,,,,,B,39,2026-08-09T10:14:39.210722+00:00,
49,2,Dr Diogo Silveira. Dental Implant Clinic in Battersea,Cosmetic dentistry / implant clinics,,,"Ste 8, Cloisters House, 8 Battersea Park Rd, Nine Elms, London SW8 4BG",http://www.profacedental.co.uk/,profacedental.co.uk,07858 568700,ChIJr6euZNQadkgRBrX5kroXiyE,5.0,94,"KHALIQ, Ihsan, Dr",08058803,0,1,1,,,,,,B,39,2026-08-09T10:14:39.211897+00:00,
52,2,Angel Dental Implant Centre,Cosmetic dentistry / implant clinics,,,"92 Chamberlayne Rd, London, NW10 3JL",https://www.angel-implants-centre.co.uk/,angel-implants-centre.co.uk,020 8969 3560,ChIJhyzBJzkQdkgRLYnI8DwZGrI,4.7,82,"FARIDRAD, Mohammad Reza, Dr",05959580,0,1,4,1757314800,,,,,B,39,2026-08-09T10:14:39.212068+00:00,
75,2,Wimpole Dental Office,Cosmetic dentistry / implant clinics,,,"Ground Floor, 20 Wimpole St, London, W1G 8GF",https://www.wimpoledentaloffice.com/,wimpoledentaloffice.com,020 7183 1906,ChIJr0-ml9MadkgRVQ3uIlMBmxE,4.7,96,"MEHL, Christian Johannes, Dr",12289374,0,1,1,1755846000,,,,,B,39,2026-08-09T10:14:39.213324+00:00,
95,2,Riverside Dental Spa,Cosmetic dentistry / implant clinics,,,"5B, Hamilton House, St George Wharf, London SW8 2LE",http://www.riversidedentalspa.com/,riversidedentalspa.com,020 7091 0677,ChIJ43oQTLIEdkgRMTsMt8TUEVc,4.6,98,"KHADE, Neha, Dr",16758399,0,1,24,1757055600,,,,,B,39,2026-08-09T10:14:39.214741+00:00,
101,2,Devonshire Place Dental Centre,Cosmetic dentistry / implant clinics,,,"1 Devonshire Pl, London, W1G 6HH",https://www.bupa.co.uk/dental/dental-care/practices/platinum-devonshire-dental-centre?y_source=1_MTE2NzAwNDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,bupa.co.uk,020 7935 9905,ChIJg65CC9EadkgRm5N28fijj2k,4.7,95,"SHEIKH, Hamza, Dr",13964280,0,1,1,1757401200,,,,,B,39,2026-08-09T10:14:39.215055+00:00,
8,2,London Centre for Implant and Aesthetic Dentistry (LCIAD) by Dr Koray Feran,Cosmetic dentistry / implant clinics,,,"for Implant & Aesthetic Dentistry, LCIAD - The London Centre, 28 Wimpole St, London W1G 8GW",http://www.lciad.co.uk/,lciad.co.uk,020 7323 3041,ChIJkyQDwNMadkgR0wpa9J5IE4I,4.8,62,"ALI, Tariq",SC429655,0,1,1,1773212400,,,,,B,38,2026-08-09T10:14:39.209559+00:00,
33,2,Dr Richard Clinics London - Wimpole St Dentist,Cosmetic dentistry / implant clinics,,,"18 Wimpole St, London, W1G 8GD",https://www.doctorrichardlondon.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB_Listing,doctorrichardlondon.com,020 7637 1672,ChIJh349l9MadkgRe1uzXZSsmYs,4.9,71,"MCINALLY, James",SC643327,0,1,12,1754636400,,,,,B,38,2026-08-09T10:14:39.210912+00:00,
38,2,Dental-Spa,Cosmetic dentistry / implant clinics,,,"83 Charlotte St., London, W1T 4PR",https://www.dentalspalondon.co.uk/,dentalspalondon.co.uk,020 7631 3199,ChIJMZBXYCkbdkgRI15viaH_9uc,4.8,60,"GIBB, Nicholas James Robert",08863667,0,1,50,1751871600,,,,,B,38,2026-08-09T10:14:39.211257+00:00,
63,2,Dr Sara Amini- City of London Dental Care,Cosmetic dentistry / implant clinics,,,"1 King William St, London, EC4N 7AR",https://drsaraamini.co.uk/,drsaraamini.co.uk,020 8226 0129,ChIJ0cqGXOsbdkgR-pdbAC2SPsE,4.9,75,"BROWN, George Nana Kwamena, Dr",08551711,0,1,1,,,,,,B,38,2026-08-09T10:14:39.212685+00:00,
64,2,The London Centre for Prosthodontics,Cosmetic dentistry / implant clinics,,,"29 Weymouth St, London, W1G 7DB",https://www.londonprosthodontics.co.uk/,londonprosthodontics.co.uk,020 7637 4518,ChIJ7X0XrdYadkgRpifybUOGovI,5.0,75,"SHAH, Kavit, Dr",08096045,0,1,50,1731398400,,,,,B,38,2026-08-09T10:14:39.212734+00:00,
68,2,KC Dental Clinic london,Cosmetic dentistry / implant clinics,,,"337 Walworth Rd, London, SE17 2AL",http://www.kcdentalclinic.co.uk/,kcdentalclinic.co.uk,07399 318257,ChIJbzAolPYFdkgRejiuZZgkvjk,4.9,71,"AHUJA, Prakash Mohan, Dr",10777006,0,1,26,1754463600,,,,,B,38,2026-08-09T10:14:39.212956+00:00,
79,2,Wimpole Street Smiles - Dr Amir Ataei Kachooei,Cosmetic dentistry / implant clinics,,,"Ground Floor, 20 Wimpole St, London, W1G 8GF",http://www.wimpolestreetsmiles.com/,wimpolestreetsmiles.com,,ChIJl4ugW40bdkgRWg1FvPGiMs4,4.9,74,"ATAEI KACHOOEI, Amir Mohammad, Dr",15864415,0,1,1,,,,,,B,38,2026-08-09T10:14:39.213547+00:00,
80,2,75 Harley Street Dental Practice,Cosmetic dentistry / implant clinics,,,"75 Harley St, London, W1G 8QL",https://www.75harleystreet.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,75harleystreet.co.uk,020 7935 3914,ChIJ_8Gn-9MadkgRYG2nylOZd9g,4.8,74,"QURESHI, Awais, Dr",14145621,0,1,2,1773212400,,,,,B,38,2026-08-09T10:14:39.213619+00:00,
84,2,B Dental Clinics,Cosmetic dentistry / implant clinics,,,"1 King William St, London, EC4N 7AR",http://www.bdentalclinics.com/,bdentalclinics.com,020 7458 4589,ChIJRRJVSEYDdkgRuI-XgfuDk1M,4.9,66,"HOLLAMBY, Elizabeth Joan",13867893,0,1,50,1712818800,,,,,B,38,2026-08-09T10:14:39.213948+00:00,
86,2,Lister House Dental & Specialist Centre,Cosmetic dentistry / implant clinics,,,"Flat 1, 11-12 Wimpole St, London, W1G 9ST",https://www.bupa.co.uk/dental/dental-care/practices/platinum-lister-house-endodontic-and-restorative-dental-centre?y_source=1_MTE2Njk4NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,bupa.co.uk,020 7636 7900,ChIJw0xU1b8bdkgRAUCWfj4UW0A,4.9,72,"SHRESTHA, Anil, Dr",07876160,0,1,12,1759820400,,,,,B,38,2026-08-09T10:14:39.214090+00:00,
91,2,This Is It Dental Clinic,Cosmetic dentistry / implant clinics,,,"99 Harley St, London, W1G 6AQ",https://www.thisisitdental.com/,thisisitdental.com,020 7486 5180,ChIJia_zRNEadkgRUwBAHe4tUio,4.9,61,"JAIN, Mohit",17001829,0,1,50,1715670000,,,,,B,38,2026-08-09T10:14:39.214466+00:00,
103,2,Boston House Dental Clinic,Cosmetic dentistry / implant clinics,,,"82 London Wall, London, EC2M 5ND",http://www.bhddc.com/,bhddc.com,020 7628 4869,ChIJ7Wz3FK0cdkgRpql4WdhzErk,4.8,73,"BARKHORDAR, Ahmad, Dr",12669803,0,1,16,1771142400,,,,,B,38,2026-08-09T10:14:39.215152+00:00,
104,2,W1 Dental,Cosmetic dentistry / implant clinics,,,"22 Wimpole St, London, W1G 8GQ",http://www.w1dental.co.uk/,w1dental.co.uk,020 7580 8988,ChIJ-bBqltMadkgR5irmZNmr37E,4.8,62,"NEWBOLD, Simon",05639161,0,1,50,1711522800,,,,,B,38,2026-08-09T10:14:39.215200+00:00,
44,2,Implantcenter Dentistry,Cosmetic dentistry / implant clinics,,,"71 Gray's Inn Rd, London, WC1X 8TR",https://www.implantcenter-dentistry.co.uk/,implantcenter-dentistry.co.uk,020 3411 9910,ChIJeSzzAEkbdkgRd7o-Y4odPZQ,4.6,41,"ABBAS, Asad",14017700,0,1,51,1753772400,,,,,B,37,2026-08-09T10:14:39.211556+00:00,
57,2,Levitas Dental Clinic London (Formerly known as The Mews Dental),Cosmetic dentistry / implant clinics,,,"20-21 Woodstock St, London, W1C 2AN",https://levitasdentalclinic.com/?utm_source=local&utm_medium=organic&utm_content=gmb,levitasdentalclinic.com,0330 043 0255,ChIJhdBBQbYFdkgR9nqu0yd4u0A,5.0,51,"KAPOOR, Ashish, Dr",15250541,0,1,1,,,,,,B,37,2026-08-09T10:14:39.212320+00:00,
100,2,Teeth@W1,Cosmetic dentistry / implant clinics,,,"7 S Molton St, London, W1K 5QG",https://www.w1teeth.com/,w1teeth.com,020 7499 7015,ChIJK9NmmSwFdkgRqTnzA-1zMa0,5.0,58,,,0,1,50,1718694000,,,,,B,37,2026-08-09T10:14:39.215009+00:00,
5,2,Dr Jung Cosmetic and Implant Dentistry,Cosmetic dentistry / implant clinics,,,"71 Marchmont St, London, WC1N 1RE",https://www.drjung.co.uk/,drjung.co.uk,020 4538 6889,ChIJFxj-dFIbdkgROiqjSNMadFE,5.0,25,"KHAN, Farah Naz, Dr",08629733,0,1,50,1749798000,,,,,B,36,2026-08-09T10:14:39.209385+00:00,
17,2,The Harley Street Implant Centre,Cosmetic dentistry / implant clinics,,,"46 Harley St, London, W1G 9PT",https://harleystreetimplantcentre.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=profile,harleystreetimplantcentre.co.uk,020 4553 5441,ChIJh5AIFQIbdkgRuVX7tj4Parw,5.0,38,"JAMES, Anthony Mark",14907602,0,1,50,1752217200,,,,,B,36,2026-08-09T10:14:39.210205+00:00,
18,2,The Dental Implant Group,Cosmetic dentistry / implant clinics,,,"84 Wilton Rd, Pimlico, London, SW1V 1DL",https://dentalimplantgroup.co.uk/?utm_source=gbm&utm_medium=post&utm_campaign=main,dentalimplantgroup.co.uk,020 8178 9858,ChIJ11lFPOAEdkgRAtguQMygXq0,4.9,29,"HUSSAIN, Ibrahim",08149877,0,1,50,1733040000,,,,,B,36,2026-08-09T10:14:39.210247+00:00,
42,2,TDC (Total Dentalcare) Implant Centre Harley Street,Cosmetic dentistry / implant clinics,,,"77 Harley St, London, W1G 8QN",https://www.smileinaday.co.uk/?y_source=1_MTAwNzA5NTQ1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,smileinaday.co.uk,0800 012 2086,ChIJ0-pw-9MadkgRsyKb6eUuG7I,4.4,30,"JAMES, Anthony Mark",14907602,0,1,1,,,,,,B,36,2026-08-09T10:14:39.211455+00:00,
65,2,London College of Oral Implantology (LCOI),Cosmetic dentistry / implant clinics,,,"70 Great Russell St, London, WC1B 3BN",https://lcoi.org.uk/,lcoi.org.uk,0800 048 7071,ChIJn-aQDuUDdkgRhZUneP-CN3c,5.0,35,"PARSNO, Sam",11563787,0,1,13,1764835200,,,,,B,36,2026-08-09T10:14:39.212804+00:00,
82,2,Ace Dental London,Cosmetic dentistry / implant clinics,,,"Lister House, 11-12 Wimpole St, London, W1G 9ST",https://www.acedentallondon.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,acedentallondon.co.uk,0808 175 0945,ChIJIWipd9MadkgRQgOY6FggMEw,4.6,34,"CHOPRA, Rishi",12729840,0,1,49,1754377200,,,,,B,36,2026-08-09T10:14:39.213791+00:00,
41,2,WestCity Dental Implant Clinic,Cosmetic dentistry / implant clinics,,,"381 Harrow Rd, Maida Hill, London, W9 3NA",https://westcitydental.co.uk/,westcitydental.co.uk,020 3916 5643,ChIJ8dMU-6MRdkgRPee7FNCIk1Y,5.0,14,"KHALIQ, Ihsan, Dr",08058803,0,1,48,1736668800,,,,,B,35,2026-08-09T10:14:39.211411+00:00,
69,2,5 days implant system,Cosmetic dentistry / implant clinics,,,"173 Kentish Town Rd, London, NW1 8PD",https://www.tibordental.co.uk/,tibordental.co.uk,020 7993 4157,ChIJ1ZHop3MFdkgR0k0J8W1ABOU,4.9,11,,BR008484,0,1,50,1601276400,,,,,B,35,2026-08-09T10:14:39.213009+00:00,
